tile_id,n_reduce_rows_num,max_row_length,min_row_length,avg_row_length,variance,start_row,end_row
1648,124,13,0,4.13,5.92,1827897,1828021
1649,112,18,1,4.57,8.46,1828021,1828133
1650,90,15,0,5.69,10.70,1828132,1828222
1651,104,27,0,4.92,13.34,1828221,1828325
1652,89,17,0,5.75,10.12,1828324,1828413
1653,80,19,2,6.40,9.01,1828413,1828493
1654,91,15,1,5.63,8.54,1828492,1828583
1655,95,12,0,5.39,7.46,1828582,1828677
1656,102,13,0,5.02,8.47,1828676,1828778
1657,100,17,0,5.12,10.59,1828777,1828877
1658,107,15,0,4.79,8.64,1828876,1828983
1659,100,16,0,5.12,10.23,1828982,1829082
1660,146,15,0,3.51,7.93,1829081,1829227
1661,101,20,1,5.07,12.66,1829227,1829328
1662,108,15,0,4.74,8.32,1829327,1829435
1663,101,20,1,5.07,10.60,1829434,1829535
1664,90,18,0,5.69,9.99,1829534,1829624
1665,86,23,0,5.95,16.56,1829624,1829710
1666,99,14,1,5.17,7.19,1829709,1829808
1667,87,18,2,5.89,8.93,1829807,1829894
1668,89,13,1,5.75,8.37,1829893,1829982
1669,95,17,1,5.39,9.69,1829981,1830076
1670,99,15,0,5.17,9.92,1830075,1830174
1671,100,17,0,5.12,10.47,1830173,1830273
1672,97,13,0,5.28,8.72,1830272,1830369
1673,105,20,0,4.88,13.77,1830368,1830473
1674,122,16,0,4.20,10.19,1830473,1830595
1675,112,15,0,4.57,12.41,1830594,1830706
1676,103,14,0,4.97,7.62,1830705,1830808
1677,114,14,0,4.49,8.72,1830808,1830922
1678,106,16,0,4.83,8.33,1830921,1831027
1679,95,13,0,5.39,9.14,1831027,1831122
1680,107,12,1,4.79,7.29,1831121,1831228
1681,89,17,0,5.75,10.32,1831227,1831316
1682,91,24,0,5.63,14.19,1831315,1831406
1683,85,18,0,6.02,9.51,1831405,1831490
1684,88,18,1,5.82,10.49,1831489,1831577
1685,95,21,1,5.39,9.33,1831576,1831671
1686,100,16,0,5.12,8.87,1831670,1831770
1687,103,16,1,4.97,7.87,1831769,1831872
1688,123,15,0,4.16,10.25,1831871,1831994
1689,127,13,0,4.03,9.09,1831994,1832121
1690,100,15,0,5.12,9.87,1832120,1832220
1691,126,13,0,4.06,6.57,1832219,1832345
1692,105,14,0,4.88,7.18,1832345,1832450
1693,94,15,1,5.45,8.72,1832449,1832543
1694,103,19,1,4.97,11.23,1832542,1832645
1695,86,13,1,5.95,7.28,1832644,1832730
1696,93,20,1,5.51,8.81,1832729,1832822
1697,90,13,1,5.69,6.68,1832821,1832911
1698,95,28,1,5.39,13.59,1832910,1833005
1699,105,14,0,4.88,9.40,1833004,1833109
1700,92,20,0,5.57,10.48,1833108,1833200
1701,102,12,0,5.02,7.94,1833200,1833302
1702,112,13,0,4.57,8.96,1833301,1833413
1703,110,24,0,4.65,19.32,1833412,1833522
1704,98,14,1,5.22,9.50,1833521,1833619
1705,107,11,1,4.79,5.78,1833618,1833725
1706,108,14,0,4.74,7.71,1833724,1833832
1707,86,21,1,5.95,12.02,1833832,1833918
1708,94,17,0,5.45,9.65,1833917,1834011
1709,85,17,1,6.02,7.18,1834010,1834095
1710,90,12,1,5.69,6.79,1834095,1834185
1711,95,21,1,5.39,10.22,1834185,1834280
1712,114,13,0,4.49,7.50,1834280,1834394
1713,91,21,1,5.63,13.75,1834393,1834484
1714,101,13,0,5.07,7.17,1834483,1834584
1715,125,14,0,4.10,8.79,1834583,1834708
1716,108,15,0,4.74,11.16,1834707,1834815
1717,90,14,0,5.69,11.61,1834814,1834904
1718,121,11,0,4.23,6.64,1834903,1835024
1719,108,19,0,4.74,11.56,1835023,1835131
1720,110,14,0,4.65,6.37,1835131,1835241
1721,89,19,1,5.75,13.80,1835240,1835329
1722,99,15,1,5.17,6.49,1835328,1835427
1723,94,14,1,5.45,8.82,1835426,1835520
1724,94,18,1,5.45,8.48,1835519,1835613
1725,87,16,1,5.89,10.08,1835612,1835699
1726,105,14,0,4.88,6.78,1835698,1835803
1727,107,15,0,4.79,7.44,1835802,1835909
1728,105,16,0,4.88,9.88,1835908,1836013
1729,89,16,0,5.75,10.46,1836012,1836101
1730,119,17,0,4.30,13.67,1836100,1836219
1731,109,18,0,4.70,13.55,1836218,1836327
1732,107,12,0,4.79,6.79,1836327,1836434
1733,116,15,0,4.41,8.73,1836434,1836550
1734,104,14,0,4.92,8.17,1836550,1836654
1735,94,15,1,5.45,9.25,1836653,1836747
1736,87,15,1,5.89,10.93,1836746,1836833
1737,112,13,1,4.57,6.35,1836832,1836944
1738,88,14,1,5.82,8.19,1836943,1837031
1739,90,22,0,5.69,12.10,1837030,1837120
1740,80,15,0,6.40,11.54,1837119,1837199
1741,93,19,1,5.51,9.82,1837199,1837292
1742,89,17,1,5.75,9.17,1837291,1837380
1743,92,20,0,5.57,13.72,1837379,1837471
1744,109,13,0,4.70,9.72,1837471,1837580
1745,93,15,1,5.51,8.47,1837579,1837672
1746,133,14,0,3.85,8.65,1837671,1837804
1747,99,17,0,5.17,9.92,1837803,1837902
1748,95,18,0,5.39,12.01,1837901,1837996
1749,102,16,0,5.02,8.61,1837995,1838097
1750,93,14,1,5.51,8.25,1838096,1838189
1751,108,16,1,4.74,7.60,1838188,1838296
1752,87,23,1,5.89,13.83,1838295,1838382
1753,91,11,2,5.63,6.52,1838381,1838472
1754,100,15,0,5.12,8.67,1838471,1838571
1755,99,14,1,5.17,7.78,1838570,1838669
1756,106,17,0,4.83,9.97,1838669,1838775
1757,89,18,0,5.75,11.26,1838774,1838863
1758,103,15,1,4.97,9.15,1838863,1838966
1759,98,13,1,5.22,8.13,1838965,1839063
1760,124,17,0,4.13,12.84,1839062,1839186
1761,111,14,0,4.61,9.01,1839185,1839296
1762,96,17,1,5.33,10.26,1839295,1839391
1763,100,21,0,5.12,11.33,1839390,1839490
1764,93,18,1,5.51,9.33,1839489,1839582
1765,91,20,0,5.63,12.15,1839581,1839672
1766,97,15,1,5.28,7.58,1839671,1839768
1767,87,24,1,5.89,11.69,1839767,1839854
1768,91,14,1,5.63,8.98,1839853,1839944
1769,102,13,0,5.02,8.02,1839943,1840045
1770,87,20,1,5.89,14.08,1840044,1840131
1771,100,16,0,5.12,8.35,1840130,1840230
1772,91,18,1,5.63,10.45,1840229,1840320
1773,95,25,0,5.39,12.36,1840319,1840414
1774,127,14,0,4.03,7.43,1840413,1840540
1775,124,23,0,4.13,11.76,1840539,1840663
1776,103,15,1,4.97,8.16,1840662,1840765
1777,131,15,0,3.91,6.07,1840764,1840895
1778,100,16,0,5.12,9.29,1840894,1840994
1779,97,16,1,5.28,9.29,1840993,1841090
1780,88,21,1,5.82,12.31,1841089,1841177
1781,93,19,0,5.51,8.03,1841176,1841269
1782,94,15,0,5.45,9.61,1841268,1841362
1783,97,14,1,5.28,8.24,1841361,1841458
1784,96,20,1,5.33,10.76,1841457,1841553
1785,92,26,1,5.57,12.62,1841552,1841644
1786,95,39,1,5.39,20.20,1841643,1841738
1787,106,12,0,4.83,10.67,1841738,1841844
1788,119,17,0,4.30,9.14,1841843,1841962
1789,102,17,0,5.02,11.84,1841961,1842063
1790,121,13,0,4.23,6.19,1842062,1842183
1791,117,14,0,4.38,7.55,1842182,1842299
1792,92,14,1,5.57,9.48,1842298,1842390
1793,80,26,1,6.40,15.49,1842389,1842469
1794,112,20,0,4.57,7.98,1842468,1842580
1795,100,14,1,5.12,8.61,1842580,1842680
1796,98,15,0,5.22,6.81,1842679,1842777
1797,95,15,0,5.39,8.17,1842777,1842872
1798,84,14,0,6.10,10.49,1842871,1842955
1799,97,15,0,5.28,10.08,1842954,1843051
1800,104,13,0,4.92,8.19,1843050,1843154
1801,128,14,0,4.00,9.52,1843153,1843281
1802,119,16,0,4.30,10.75,1843281,1843400
1803,104,17,0,4.92,8.55,1843399,1843503
1804,104,15,0,4.92,8.72,1843502,1843606
1805,119,14,0,4.30,6.92,1843606,1843725
1806,85,34,1,6.02,19.72,1843724,1843809
1807,102,13,1,5.02,6.31,1843808,1843910
1808,92,15,1,5.57,8.68,1843909,1844001
1809,94,14,1,5.45,6.12,1844000,1844094
1810,85,25,1,6.02,13.51,1844094,1844179
1811,103,15,1,4.97,6.28,1844178,1844281
1812,101,14,0,5.07,8.84,1844280,1844381
1813,86,15,0,5.95,11.88,1844380,1844466
1814,117,25,0,4.38,11.53,1844465,1844582
1815,93,24,1,5.51,15.22,1844581,1844674
1816,137,14,0,3.74,7.87,1844673,1844810
1817,109,12,0,4.70,9.72,1844809,1844918
1818,114,20,1,4.49,7.25,1844917,1845031
1819,120,11,1,4.27,4.50,1845030,1845150
1820,95,18,1,5.39,12.05,1845149,1845244
1821,85,22,1,6.02,14.59,1845243,1845328
1822,101,13,1,5.07,7.37,1845327,1845428
1823,88,21,1,5.82,11.29,1845427,1845515
1824,92,13,0,5.57,8.27,1845514,1845606
1825,78,22,1,6.56,16.22,1845605,1845683
1826,86,12,1,5.95,7.35,1845683,1845769
1827,105,16,0,4.88,10.47,1845769,1845874
1828,86,16,2,5.95,9.60,1845873,1845959
1829,102,13,1,5.02,7.20,1845958,1846060
1830,93,19,0,5.51,13.37,1846059,1846152
1831,119,17,0,4.30,8.75,1846152,1846271
1832,107,16,0,4.79,9.46,1846270,1846377
1833,116,11,0,4.41,5.73,1846377,1846493
1834,106,15,1,4.83,8.33,1846492,1846598
1835,89,25,0,5.75,15.44,1846598,1846687
1836,113,12,0,4.53,5.81,1846686,1846799
1837,89,14,1,5.75,7.40,1846798,1846887
1838,97,15,1,5.28,7.60,1846886,1846983
1839,91,17,1,5.63,8.01,1846982,1847073
1840,102,14,1,5.02,8.33,1847072,1847174
1841,95,36,0,5.39,18.64,1847173,1847268
1842,85,18,1,6.02,10.14,1847268,1847353
1843,135,24,0,3.79,10.65,1847353,1847488
1844,106,17,0,4.83,13.86,1847487,1847593
1845,108,20,0,4.74,10.36,1847592,1847700
1846,104,16,1,4.92,6.57,1847699,1847803
1847,92,21,0,5.57,12.62,1847802,1847894
1848,104,22,0,4.92,11.11,1847894,1847998
1849,85,15,1,6.02,8.87,1847997,1848082
1850,94,16,1,5.45,8.33,1848081,1848175
1851,109,13,0,4.70,6.83,1848175,1848284
1852,91,12,0,5.63,9.73,1848283,1848374
1853,87,19,0,5.89,12.86,1848373,1848460
1854,115,17,0,4.45,12.42,1848459,1848574
1855,121,25,0,4.23,15.90,1848574,1848695
1856,98,15,0,5.22,9.66,1848694,1848792
1857,116,16,0,4.41,6.60,1848792,1848908
1858,113,15,1,4.53,8.69,1848907,1849020
1859,99,13,0,5.17,8.14,1849019,1849118
1860,76,20,1,6.74,12.90,1849117,1849193
1861,97,17,0,5.28,9.19,1849192,1849289
1862,112,13,0,4.57,6.80,1849288,1849400
1863,103,14,1,4.97,9.04,1849400,1849503
1864,92,20,0,5.57,14.33,1849502,1849594
1865,115,19,0,4.45,14.77,1849593,1849708
1866,98,12,0,5.22,7.26,1849707,1849805
1867,120,19,0,4.27,6.70,1849805,1849925
1868,95,14,1,5.39,8.45,1849925,1850020
1869,102,13,1,5.02,7.61,1850019,1850121
1870,87,18,1,5.89,7.07,1850120,1850207
1871,89,14,1,5.75,9.17,1850206,1850295
1872,97,20,0,5.28,9.58,1850294,1850391
1873,105,16,0,4.88,10.07,1850390,1850495
1874,107,23,0,4.79,13.81,1850494,1850601
1875,111,19,0,4.61,14.63,1850601,1850712
1876,106,14,1,4.83,7.71,1850711,1850817
1877,115,14,0,4.45,9.19,1850816,1850931
1878,101,13,0,5.07,7.97,1850930,1851031
1879,91,19,1,5.63,11.18,1851031,1851122
1880,95,14,1,5.39,6.30,1851122,1851217
1881,96,14,1,5.33,8.16,1851216,1851312
1882,87,17,0,5.89,15.25,1851311,1851398
1883,91,16,0,5.63,9.00,1851397,1851488
1884,115,24,0,4.45,16.21,1851487,1851602
1885,112,16,0,4.57,10.58,1851601,1851713
1886,123,11,0,4.16,5.99,1851712,1851835
1887,98,15,0,5.22,9.48,1851834,1851932
1888,95,14,1,5.39,7.82,1851931,1852026
1889,93,22,0,5.51,13.05,1852025,1852118
1890,77,24,1,6.65,14.93,1852118,1852195
1891,86,50,1,5.95,30.72,1852195,1852281
1892,101,14,0,5.07,8.60,1852280,1852381
1893,98,17,1,5.22,10.66,1852380,1852478
1894,123,14,0,4.16,6.97,1852477,1852600
1895,104,14,0,4.92,11.36,1852599,1852703
1896,112,11,0,4.57,5.41,1852702,1852814
1897,103,11,0,4.97,6.49,1852813,1852916
1898,88,18,1,5.82,12.99,1852915,1853003
1899,95,16,0,5.39,9.23,1853002,1853097
1900,96,12,1,5.33,6.91,1853096,1853192
1901,88,12,0,5.82,8.94,1853191,1853279
1902,98,24,1,5.22,11.05,1853278,1853376
1903,84,34,1,6.10,31.18,1853375,1853459
1904,122,12,0,4.20,7.45,1853458,1853580
1905,115,17,0,4.45,10.39,1853579,1853694
1906,107,16,1,4.79,7.53,1853693,1853800
1907,108,12,0,4.74,6.54,1853799,1853907
1908,88,21,0,5.82,11.92,1853906,1853994
1909,103,14,1,4.97,7.33,1853993,1854096
1910,95,12,0,5.39,7.56,1854095,1854190
1911,93,15,1,5.51,8.83,1854190,1854283
1912,110,20,0,4.65,8.39,1854282,1854392
1913,88,23,1,5.82,13.81,1854391,1854479
1914,109,16,0,4.70,11.44,1854479,1854588
1915,134,17,0,3.82,9.37,1854588,1854722
1916,118,11,0,4.34,6.66,1854721,1854839
1917,87,17,0,5.89,12.95,1854838,1854925
1918,100,17,1,5.12,9.23,1854925,1855025
1919,88,17,0,5.82,9.90,1855024,1855112
1920,84,15,0,6.10,7.18,1855112,1855196
1921,92,25,1,5.57,11.29,1855196,1855288
1922,97,15,0,5.28,8.49,1855287,1855384
1923,97,16,0,5.28,8.80,1855383,1855480
1924,117,21,0,4.38,12.63,1855479,1855596
1925,119,21,0,4.30,10.01,1855595,1855714
1926,124,27,1,4.13,8.58,1855714,1855838
1927,98,14,1,5.22,5.46,1855838,1855936
1928,103,15,1,4.97,8.24,1855935,1856038
1929,98,13,1,5.22,5.99,1856037,1856135
1930,102,19,0,5.02,8.41,1856135,1856237
1931,103,16,1,4.97,7.06,1856236,1856339
1932,100,16,1,5.12,10.59,1856338,1856438
1933,95,15,0,5.39,9.48,1856437,1856532
1934,102,18,0,5.02,10.49,1856531,1856633
1935,159,22,0,3.22,8.59,1856633,1856792
1936,106,14,1,4.83,7.46,1856791,1856897
1937,121,15,1,4.23,6.62,1856896,1857017
1938,100,16,0,5.12,9.41,1857016,1857116
1939,105,16,0,4.88,8.81,1857115,1857220
1940,86,18,0,5.95,10.32,1857220,1857306
1941,88,13,1,5.82,9.04,1857305,1857393
1942,103,12,1,4.97,6.36,1857393,1857496
1943,103,15,0,4.97,7.83,1857495,1857598
1944,96,25,0,5.33,15.12,1857598,1857694
1945,102,15,1,5.02,8.49,1857693,1857795
1946,146,19,0,3.51,11.07,1857795,1857941
1947,100,25,0,5.12,15.63,1857940,1858040
1948,114,20,0,4.49,10.57,1858039,1858153
1949,126,13,0,4.06,6.96,1858153,1858279
1950,93,17,1,5.51,8.38,1858278,1858371
1951,96,19,1,5.33,9.49,1858370,1858466
1952,100,12,1,5.12,6.37,1858465,1858565
1953,88,19,1,5.82,9.79,1858564,1858652
1954,91,22,1,5.63,10.37,1858651,1858742
1955,94,21,0,5.45,16.01,1858741,1858835
1956,99,15,0,5.17,11.41,1858834,1858933
1957,99,18,0,5.17,11.56,1858932,1859031
1958,133,14,0,3.85,8.07,1859030,1859163
1959,121,14,0,4.23,10.01,1859162,1859283
1960,117,12,0,4.38,6.78,1859282,1859399
1961,119,14,0,4.30,6.83,1859398,1859517
1962,92,13,0,5.57,7.25,1859516,1859608
1963,92,27,0,5.57,16.51,1859607,1859699
1964,107,14,1,4.79,7.12,1859698,1859805
1965,90,19,0,5.69,10.21,1859804,1859894
1966,88,15,1,5.82,7.51,1859893,1859981
1967,104,11,1,4.92,4.36,1859980,1860084
1968,98,16,0,5.22,9.70,1860083,1860181
1969,83,13,1,6.17,11.25,1860181,1860264
1970,91,19,0,5.63,13.05,1860264,1860355
1971,130,16,0,3.94,8.75,1860354,1860484
1972,115,19,0,4.45,13.08,1860483,1860598
1973,117,18,0,4.38,8.08,1860597,1860714
1974,107,11,0,4.79,6.39,1860713,1860820
1975,90,12,1,5.69,7.19,1860819,1860909
1976,98,14,0,5.22,10.58,1860908,1861006
1977,87,14,1,5.89,9.87,1861005,1861092
1978,88,18,2,5.82,7.56,1861091,1861179
1979,118,17,0,4.34,7.31,1861178,1861296
1980,91,22,0,5.63,12.63,1861295,1861386
1981,102,18,0,5.02,12.14,1861386,1861488
1982,94,21,0,5.45,13.55,1861487,1861581
1983,149,19,0,3.44,9.27,1861580,1861729
1984,100,18,0,5.12,12.89,1861729,1861829
1985,130,11,0,3.94,5.69,1861828,1861958
1986,96,42,0,5.33,21.26,1861957,1862053
1987,87,35,1,5.89,20.49,1862052,1862139
1988,101,16,0,5.07,8.32,1862138,1862239
1989,92,12,2,5.57,5.48,1862238,1862330
1990,79,15,0,6.48,10.25,1862329,1862408
1991,116,11,0,4.41,5.16,1862408,1862524
1992,102,13,0,5.02,8.96,1862523,1862625
1993,97,33,0,5.28,15.13,1862624,1862721
1994,114,16,0,4.49,9.83,1862720,1862834
1995,114,13,0,4.49,8.95,1862834,1862948
1996,106,12,0,4.83,9.80,1862947,1863053
1997,114,13,0,4.49,7.23,1863053,1863167
1998,104,13,1,4.92,6.82,1863166,1863270
1999,93,23,1,5.51,10.85,1863269,1863362
2000,81,17,0,6.32,10.42,1863361,1863442
2001,97,22,1,5.28,10.02,1863441,1863538
2002,85,12,2,6.02,7.22,1863537,1863622
2003,91,15,1,5.63,9.62,1863621,1863712
2004,90,22,1,5.69,10.41,1863711,1863801
2005,107,13,0,4.79,6.86,1863800,1863907
2006,96,21,0,5.33,9.10,1863906,1864002
2007,90,16,0,5.69,10.81,1864002,1864092
2008,115,26,0,4.45,10.16,1864091,1864206
2009,101,23,0,5.07,15.07,1864205,1864306
2010,127,13,0,4.03,6.66,1864305,1864432
2011,95,22,0,5.39,10.30,1864431,1864526
2012,82,16,0,6.24,10.67,1864525,1864607
2013,96,15,1,5.33,9.43,1864606,1864702
2014,90,12,1,5.69,7.86,1864701,1864791
2015,84,15,2,6.10,11.68,1864790,1864874
2016,91,28,1,5.63,17.90,1864873,1864964
2017,104,19,0,4.92,11.28,1864963,1865067
2018,87,15,0,5.89,8.63,1865066,1865153
2019,92,21,0,5.57,11.75,1865152,1865244
2020,121,19,0,4.23,11.17,1865244,1865365
2021,124,19,0,4.13,11.89,1865365,1865489
2022,119,11,0,4.30,6.68,1865488,1865607
2023,96,12,0,5.33,6.78,1865606,1865702
2024,103,11,1,4.97,6.09,1865701,1865804
2025,105,15,1,4.88,8.78,1865803,1865908
2026,87,14,1,5.89,9.48,1865908,1865995
2027,87,15,0,5.89,8.49,1865994,1866081
2028,96,15,1,5.33,8.95,1866080,1866176
2029,93,12,1,5.51,8.57,1866175,1866268
2030,96,15,0,5.33,9.93,1866267,1866363
2031,112,14,0,4.57,10.49,1866362,1866474
2032,100,27,0,5.12,18.95,1866473,1866573
2033,102,19,0,5.02,9.39,1866572,1866674
2034,117,13,0,4.38,6.05,1866674,1866791
2035,88,14,1,5.82,9.10,1866790,1866878
2036,91,14,0,5.63,8.45,1866877,1866968
2037,93,17,0,5.51,9.69,1866967,1867060
2038,89,30,1,5.75,13.78,1867059,1867148
2039,92,23,1,5.57,11.92,1867148,1867240
2040,104,17,0,4.92,9.46,1867239,1867343
2041,92,18,1,5.57,9.72,1867342,1867434
2042,103,13,0,4.97,10.05,1867434,1867537
2043,121,13,0,4.23,7.42,1867536,1867657
2044,109,18,0,4.70,11.07,1867656,1867765
2045,110,12,0,4.65,6.74,1867764,1867874
2046,97,22,1,5.28,9.73,1867873,1867970
2047,95,18,1,5.39,10.49,1867969,1868064
2048,101,13,0,5.07,6.80,1868063,1868164
2049,97,15,1,5.28,5.93,1868163,1868260
2050,94,11,0,5.45,8.01,1868259,1868353
2051,93,16,1,5.51,10.08,1868353,1868446
2052,96,16,0,5.33,12.39,1868445,1868541
2053,106,16,0,4.83,10.16,1868541,1868647
2054,103,70,0,4.97,49.58,1868646,1868749
2055,115,17,0,4.45,13.15,1868748,1868863
2056,96,25,1,5.33,14.85,1868862,1868958
2057,109,13,0,4.70,9.09,1868957,1869066
2058,109,13,0,4.70,7.17,1869066,1869175
2059,109,18,0,4.70,7.50,1869174,1869283
2060,103,13,0,4.97,6.90,1869282,1869385
2061,78,24,1,6.56,13.50,1869384,1869462
2062,102,16,0,5.02,6.51,1869461,1869563
2063,101,13,0,5.07,7.23,1869562,1869663
2064,77,15,1,6.65,9.76,1869662,1869739
2065,108,19,1,4.74,7.17,1869738,1869846
2066,102,16,1,5.02,12.51,1869845,1869947
2067,86,15,0,5.95,11.00,1869946,1870032
2068,125,15,0,4.10,8.39,1870032,1870157
2069,115,17,0,4.45,10.87,1870156,1870271
2070,96,11,1,5.33,7.85,1870270,1870366
2071,130,11,0,3.94,5.26,1870365,1870495
2072,118,14,0,4.34,6.48,1870494,1870612
2073,91,16,1,5.63,9.66,1870612,1870703
2074,97,17,1,5.28,9.64,1870702,1870799
2075,84,16,1,6.10,9.90,1870798,1870882
2076,94,18,1,5.45,10.33,1870881,1870975
2077,88,15,1,5.82,8.33,1870974,1871062
2078,92,32,1,5.57,17.66,1871061,1871153
2079,99,15,1,5.17,7.05,1871152,1871251
2080,110,12,0,4.65,6.14,1871250,1871360
2081,85,20,1,6.02,15.03,1871359,1871444
2082,95,24,0,5.39,12.95,1871443,1871538
2083,114,17,0,4.49,11.95,1871537,1871651
2084,117,15,0,4.38,9.26,1871650,1871767
2085,111,15,0,4.61,10.53,1871767,1871878
2086,108,17,0,4.74,8.73,1871877,1871985
2087,100,15,1,5.12,7.75,1871984,1872084
2088,95,14,1,5.39,8.68,1872083,1872178
2089,86,15,0,5.95,7.81,1872178,1872264
2090,88,21,1,5.82,9.76,1872263,1872351
2091,83,17,1,6.17,11.44,1872350,1872433
2092,91,15,1,5.63,8.67,1872432,1872523
2093,106,15,1,4.83,6.78,1872522,1872628
2094,94,17,1,5.45,8.65,1872627,1872721
2095,83,26,1,6.17,16.81,1872720,1872803
2096,119,13,0,4.30,9.10,1872802,1872921
2097,135,15,0,3.79,7.63,1872920,1873055
2098,113,15,1,4.53,7.66,1873055,1873168
2099,93,14,1,5.51,8.08,1873167,1873260
2100,108,13,1,4.74,6.99,1873259,1873367
2101,90,16,1,5.69,8.64,1873366,1873456
2102,86,16,1,5.95,13.46,1873455,1873541
2103,107,12,0,4.79,6.79,1873540,1873647
2104,101,13,1,5.07,8.01,1873646,1873747
2105,92,15,0,5.57,11.94,1873746,1873838
2106,86,15,0,5.95,9.97,1873837,1873923
2107,126,18,0,4.06,10.36,1873922,1874048
2108,117,12,0,4.38,6.76,1874047,1874164
2109,124,10,1,4.13,4.34,1874163,1874287
2110,100,11,1,5.12,7.11,1874286,1874386
2111,96,18,1,5.33,11.33,1874385,1874481
2112,97,21,1,5.28,9.40,1874480,1874577
2113,89,16,1,5.75,11.08,1874576,1874665
2114,88,23,1,5.82,12.83,1874664,1874752
2115,100,15,0,5.12,9.21,1874752,1874852
2116,104,14,1,4.92,7.24,1874851,1874955
2117,82,17,1,6.24,11.67,1874954,1875036
2118,100,20,1,5.12,11.37,1875035,1875135
2119,119,12,0,4.30,8.56,1875134,1875253
2120,136,18,0,3.76,9.06,1875252,1875388
2121,114,14,0,4.49,6.20,1875387,1875501
2122,109,14,0,4.70,7.72,1875500,1875609
2123,93,15,1,5.51,8.34,1875609,1875702
2124,94,19,1,5.45,8.78,1875701,1875795
2125,90,15,0,5.69,8.39,1875794,1875884
2126,84,23,2,6.10,12.51,1875883,1875967
2127,91,17,1,5.63,8.08,1875966,1876057
2128,91,19,1,5.63,13.11,1876057,1876148
2129,102,20,0,5.02,10.18,1876148,1876250
2130,122,13,0,4.20,9.96,1876249,1876371
2131,119,24,0,4.30,11.30,1876371,1876490
2132,110,24,0,4.65,12.23,1876489,1876599
2133,116,16,0,4.41,7.02,1876598,1876714
2134,103,13,1,4.97,7.23,1876713,1876816
2135,98,34,1,5.22,18.13,1876815,1876913
2136,95,17,1,5.39,8.49,1876912,1877007
2137,81,16,1,6.32,9.70,1877006,1877087
2138,95,16,1,5.39,6.64,1877086,1877181
2139,113,13,1,4.53,6.59,1877180,1877293
2140,94,17,1,5.45,10.69,1877292,1877386
2141,95,17,0,5.39,10.93,1877385,1877480
2142,96,22,1,5.33,11.47,1877480,1877576
2143,154,19,0,3.32,8.02,1877575,1877729
2144,99,18,0,5.17,9.84,1877728,1877827
2145,115,14,0,4.45,8.00,1877826,1877941
2146,88,16,0,5.82,11.15,1877940,1878028
2147,105,13,1,4.88,6.41,1878027,1878132
2148,92,14,1,5.57,8.57,1878131,1878223
2149,79,18,2,6.48,9.62,1878222,1878301
2150,93,14,1,5.51,7.13,1878301,1878394
2151,110,15,1,4.65,8.57,1878393,1878503
2152,89,19,1,5.75,10.46,1878502,1878591
2153,94,22,0,5.45,12.33,1878591,1878685
2154,112,16,0,4.57,10.94,1878684,1878796
2155,145,13,0,3.53,8.35,1878796,1878941
2156,133,12,0,3.85,5.99,1878940,1879073
2157,82,30,1,6.24,16.53,1879072,1879154
2158,92,19,1,5.57,10.31,1879153,1879245
2159,106,17,0,4.83,7.24,1879244,1879350
2160,78,21,0,6.56,14.58,1879349,1879427
2161,87,14,0,5.89,10.26,1879427,1879514
2162,85,18,1,6.02,12.42,1879513,1879598
2163,100,22,1,5.12,7.91,1879598,1879698
2164,109,13,0,4.70,7.31,1879697,1879806
2165,103,13,0,4.97,8.14,1879805,1879908
2166,118,23,0,4.34,12.19,1879907,1880025
2167,105,16,0,4.88,12.70,1880025,1880130
2168,114,14,0,4.49,6.58,1880129,1880243
2169,104,22,1,4.92,8.99,1880243,1880347
2170,91,17,1,5.63,12.74,1880346,1880437
2171,100,12,1,5.12,6.75,1880436,1880536
2172,94,17,0,5.45,7.89,1880535,1880629
2173,85,16,1,6.02,10.71,1880628,1880713
2174,99,15,1,5.17,10.24,1880712,1880811
2175,91,18,0,5.63,13.86,1880811,1880902
2176,89,14,0,5.75,9.17,1880901,1880990
2177,109,25,0,4.70,14.83,1880989,1881098
2178,122,18,0,4.20,14.13,1881098,1881220
2179,103,13,0,4.97,8.30,1881219,1881322
2180,107,18,1,4.79,11.10,1881321,1881428
2181,106,12,1,4.83,6.67,1881427,1881533
2182,98,23,1,5.22,9.91,1881532,1881630
2183,101,18,1,5.07,9.45,1881629,1881730
2184,83,18,0,6.17,11.80,1881729,1881812
2185,81,17,1,6.32,10.19,1881811,1881892
2186,99,14,1,5.17,7.74,1881891,1881990
2187,94,11,1,5.45,7.16,1881989,1882083
2188,92,15,1,5.57,10.05,1882082,1882174
2189,120,13,0,4.27,7.51,1882174,1882294
2190,127,20,0,4.03,12.98,1882293,1882420
2191,116,20,0,4.41,10.36,1882419,1882535
2192,107,15,0,4.79,8.06,1882535,1882642
2193,102,16,0,5.02,9.94,1882641,1882743
2194,90,22,1,5.69,10.68,1882742,1882832
2195,93,15,1,5.51,9.28,1882831,1882924
2196,79,37,2,6.48,20.65,1882923,1883002
2197,79,22,1,6.48,14.91,1883001,1883080
2198,96,18,1,5.33,9.14,1883079,1883175
2199,110,14,0,4.65,7.83,1883174,1883284
2200,92,18,1,5.57,10.12,1883283,1883375
2201,94,21,1,5.45,12.57,1883374,1883468
2202,123,20,0,4.16,10.74,1883467,1883590
2203,119,18,0,4.30,11.74,1883589,1883708
2204,122,18,0,4.20,9.83,1883707,1883829
2205,113,20,0,4.53,8.51,1883828,1883941
